Development of the neural network steering controller for outdoor autonomous mobile robot using magnetic fields,"S J Son, Y C Lim, T G Kim, J H Kim, Y J Ryoo, E S Kim",1,0,1
Performance improvement of robot manipulator control using an on-line neural network compensator,"S K Tso, Y H Fung, N L Lin",1,0,1
Defining a neural network controller structure for a rubbertuator robot,"M Ozkan, K Inoue, K Negishi, T Yamanaka",1,0,1
Repetitive motion planning of PA10 robot arm subject to joint physical limits and using LVI-based primal-dual neural network,"Y Zhang, X J Lv, Z H Li, Z Yang, K Chen",1,0,1
TRAINING BACKPROPAGATION AND CMAC NEURAL NETWORKS FOR CONTROL OF A SCARA ROBOT,"S ANANTHRAMAN, D P GARG",1,0,1
Noise analysis of robot manipulator using neural networks,"S Yildirim, I Eski",1,0,1
Control of the 2-DOF underactuated manipulators based on neural network,"Z A Lin, Q D Zhu, Z Y Xing",1,0,1
Adaptive neural network controller design for flexible joint robots using singular perturbation technique,"S ZS Ge, I Postlethwaite",1,0,1
A dual neural network for constrained joint torque optimization of kinematically redundant manipulators,"Y N Zhang, J Wang",1,0,1
Adaptive dynamic surface control of flexible-joint robots using self-recurrent wavelet neural networks,"S J Yoo, J B Park, Y H Choi",1,0,1
A primal-dual neural network for online resolving constrained kinematic redundancy in robot motion control,"Y S Xia, G Feng, J Wang",1,0,1
AN ITERATIVE LEARNING SCHEME FOR MOTION CONTROL OF ROBOTS USING NEURAL NETWORKS - A CASE-STUDY,"J G FU, N K SINHA",1,0,1
Fault detection on robot manipulators using artificial neural networks,"I Eski, S Erkaya, S Savas, S Yildirim",1,0,1
Design of an artificial bionic neural network to control fish-robot's locomotion,"D B Zhang, D Hu, L C Shen, H B Me",1,0,1
A study of neural network based inverse kinematics solution for a three-joint robot,"R Koker, C Oz, T Cakar, H Ekiz",1,0,1
ADAPTIVE-CONTROL OF A ROBOT USING NEURAL NETWORKS,"D T PHAM, S J OH",1,0,1
Optimal design of neural networks for control in robotic arc welding,"I S Kim, J S Son, S H Lee, P KDV Yarlagadda",1,0,1
Indirect adaptive control of a robot using fuzzy neural network,"M S Hitam, K F Gill",1,0,1
Repetitive motion of redundant robots planned by three kinds of recurrent neural networks and illustrated with a four-link planar manipulator's straight-line example,"Y N Zhang, Z G Tan, K Chen, Z Yang, X J Lv",1,0,1
Man-machine interactive 3D Route Planner for unmanned aircraft,"L Yan, M Y Ding, C P Zhou",1,0,1
Interaction with external environment of robot by man-machine interface,"S V Petuchov, V M Ivaniugin",1,0,1
Man-machine intelligent working systems for grinding robots,"J Dai, X G Zhao",1,0,1
The VAHM robotized wheelchair: System architecture and human-machine interaction,"G Bourhis, Y Agostini",1,0,1
Tactile man-robot interaction for an industrial service robot,"S Kristensen, M Neumann, S Horstmann, F Lohnert, A Stopp",1,0,1
Multi-Modal Human-Machine Communication for Instructing Robot Grasping Tasks,"P. C. McGuire, J. Fritsch, J. J. Steil, F. Roethling, G. A. Fink, S. Wachsmuth, G. Sagerer, H. Ritter",1,0,1
Mode Switching Control Method for Man-Machine Collaborated Robotic Systems(Switching from Power-Assist Mode to Automatic Positioning Mode),S Hara,1,0,1
Mobile robot command by man-machine co-operation - Application to disabledand elderly people assistance,"P Hoppenot, E Colle",1,0,1
Interactive Emotion Recognition Using Support Vector Machine for Human-Robot Interaction,"C C Tsai, Y Z Chen, C W Liao",1,0,1
Multi-modal human-machine communication for instructing robot grasping tasks,"P McGuire, J Fritsch, J J Steil, F Rothling, G A Fink, S Wachsmuth, G Sagerer, H Ritter",1,0,1
Characteristics of optimal interactive man-robot systems,D Zakay,1,0,1
Robotics and automation in regenerative medicine for musculoskeletal applications,"L Simion, P Botez, F Zugun-Eloae",1,0,1
Applying a component-based software architecture to robotic workcell applications,"J E Beck, J M Reagin, T E Sweeny, R L Anderson, T Garner",1,0,1
Application of EMG signals for controlling exoskeleton robots,"C Fleischer, A Wege, K Kondak, G Hommel",1,0,1
MODEL BASED FAULT DETECTION-ISOLATION FOR NONLINEAR SYSTEMS AND ITS APPLICATION TO ROBOT MANIPULATORS,"T Yuksel, A Sezgin",1,0,1
A Modular Wireless In Vivo Surgical Robot with Multiple Surgical Applications,"J A Hawks, M E Rentschler, S Farritor, D Oleynikov, S R Platt",1,0,1
Design and Performance Evaluation of a Service-Oriented Robotics Application,"Y N Chen, A Sabnis, M Garcia-Acosta",1,0,1
Characteristics of middleware for networked collaborative robots,"N Mohamed, J AI-Jaroodi",1,0,1
An original principle for objects detection with ultrasons sensors. Application to mobile robotics,"V Ivaschescu, G Pradel, A Cavalier",1,0,1
"VISUAL PRIMITIVES: LOCAL, CONDENSED, SEMANTICALLY RICH VISUAL DESCRIPTORS AND THEIR APPLICATIONS IN ROBOTICS","N Pugeault, F Worgotter, N Kruger",1,0,1
"Whither robotics: Key issues, approaches, and applications",H Inoue,1,0,1
Robotics for lunar surface exploration,"M Novara, P Putz, L Marechal, S Losito",1,0,1
Internet robotics: Transmitting images,"K T Sutherland, M R Stein",1,0,1
New Pathways into Robotics: Strategies for Broadening Participation,"N Rusk, M Resnick, R Berg, M Pezalla-Granlund",1,0,1
Advanced mechatronics in ESA's space robotics developments,"G Visentin, M Van Winnendael, P Putz",1,0,1
The UK space & planetary robotics network,"A Ellery, D Barnes, R Buckland, C Welch, J Garry, J Zarnecki, J Gebbie, A Green, M Smith, D Hall, C McInnes, A Winfield, U Nehmzow, A Ball",1,0,1
Control of robotic systems on the Space Station,"M E Stieber, D G Hunter, C P Trudel, R Ravindran",1,0,1
"Interactive, intelligent remote operations: Application to space robotics","E Dupuis, G R Gillett, P Boulanger, E Edwards, M G Lipsett",1,0,1
Topological task space modelling for planning autonomous space robot actions,J MATTHIESEN,1,0,1
TOPOLOGICAL TASK SPACE MODELING FOR PLANNING AUTONOMOUS SPACE ROBOT ACTIONS,J MATTHIESEN,1,0,1
SPACE ROBOTICS AND MANIPULATORS - THE PAST AND THE FUTURE,J Z SASIADEK,1,0,1
GSFC ROBOTICS RESEARCH FOR SPACE APPLICATIONS,"S OLLENDORF, C C NGUYEN",1,0,1
International Space Station (ISS) Robotic Work Station system,M Nimelman,1,0,1
Future potential applications of robotics for the International Space Station,"S Di Pippo, G Colombina, R Boumans, P Putz",1,0,1
Impedance control of space robots using passive degrees of freedom in controller domain,"P M Pathak, A Mukherjee, A Dasgupta",1,0,1
Adaptive Reaction Control for Space Robotic Applications with Dynamic Model Uncertainty,"S Abiko, K Yoshida",1,0,1
Force control in single DOF dual arm cooperative space robot,"Haresh Patolia, P. M. Pathak, S. C. Jain",1,0,1
Coordinated Control of Space Robot Teams for the On-Orbit Construction of Large Flexible Space Structures,"P Boning, S Dubowsky",1,0,1
Neuro-fuzzy inverse dynamics control for flexible-link space robots,"F C Sun, L B Zhang, Z Q Sun",1,0,1
Mobile robot cooperation in simple environments,"A Borkowski, M Gnatowski, J Malec",1,0,1
Robots that cooperatively enhance their plans,"S Botelho, R Alami",1,0,1
Design of cooperating spherical RPR robots,P M Larochelle,1,0,1
Dynamic role assignment for cooperative robots,"L Chaimowicz, M FM Campos, V Kumar",1,0,1
Cooperation in human-robot-teams,"T Laengle, T Hoeniger, L J Zhu",1,0,1
Master assisted cooperative control of human and robot,"T Noritsugu, H Inoue",1,0,1
Cooperation with a robotic assistant,"Jennifer Goetz, Sara Kiesler",1,0,1
Adaptive and cooperative mobile robots,"D T Pham, M H Awadalla, E E Eldukhri",1,0,1
A CORBA-based cooperative mobile robot system,"Z Zhang, Q X Cao, L Zhang, C Lo",1,0,1
CDCSMA-CD communication method for cooperative robot systems,"M Parnichkun, S Ozono",1,0,1
Experiments with Cooperative Control of Underwater Robots,"M Dunbabin, P Corke, I Vasilescu, D Rus",1,0,1
Online evolution for cooperative behavior in group robot systems,"D W Lee, S W Seo, K B Sim",1,0,1
A framework for computer supported cooperative work in design with robots,"W F Li, M H Hu",1,0,1
Manipulability of cooperating robots with passive joints,"A Bicchi, D Prattichizzo",1,0,1
TASK ALLOCATION ALGORITHM BASED ON IMMUNE SYSTEM FOR AUTONOMOUSLY COOPERATIVE MULTI-ROBOT SYSTEM,Y Y Gao,1,0,1
Research on Communication Mechanism of Cooperated Multi-robot,"D Zhao, S X Zheng",1,0,1
A distributed multi-robot system for cooperative manipulation,"A Das, J Spletzer, V Kumar, C Taylor",1,0,1
Multi-robot learning in an inherently cooperative task,"L E Parker, C Touzet",1,0,1
Adaptive Action Selection of Body Expansion Behavior in Multi-Robot Systemusing Communication,"T Fujiki, K Kawabata, H Asama",1,0,1
Cooperative robotics for multi-target observation,L E Parker,1,0,1
An Artificial Immune System Based Multi-Agent Robotic Cooperation,"D Mamady, G Tan, M L Toure, Z M Alfawaer",1,0,1
MEMORY-BASED IMMUNE NETWORK FOR MULTI-ROBOT COOPERATION,"S Razali, Q G Meng, S H Yang",1,0,1
An analysis of coordination in multi-robot systems,"A Farinelli, L Iocchi, D Nardi",1,0,1
Cooperative behaviors in multi-robot systems through implicit communication,"E Pagello, A D'Angelo, F Montesello, F Garelli, C Ferrari",1,0,1
Design and development of multi-robot architecture and decision-making model,"S Q Li, X H Yuan, Z M Tang, L Yang, J Y Yang",1,0,1
"A Framework for Information Distribution, Task Execution and Decision Making in Multi-Robot Systems","M Rambow, F Rohrmuller, O Kourakos, D Brscic, D Wollherr, S Hirche, M Buss",1,0,1
Coordination-oriented control architecture for multi-robot system,"Y Yan, Z M Tang",1,0,1
Efficient multi-robot localization and navigation through passive cooperation,"T Groner, J Anderson",1,0,1
Cooperative Multi-robot Map-building under Unknown Environment,"C Y Liu, Y W Ma, C A Liu",1,0,1
Designing distributed control architecture for cooperative multi-agent system and its real-time application to soccer robot,"H S Shim, H S Kim, M J Jung, I H Choi, J H Kim, J O Kim",1,0,1
&#220;berSim a multi-robot simulator for robot soccer,"Brett Browning, Erick Tryzelaar",1,0,1
Emergent cooperative strategies for robot team sports,"A Agah, B Doyle, K Kuok, K Tanie",1,0,1
Modeling and control of autonomous soccer robots using distributed agent oriented Petri nets,"C L Kuo, I H Lin",1,0,1
Micro-robots playing soccer games: A real implementation based on a multi-agent decision-making structure,"A Oller, J L de, R Garcia, J A Ramon, A Figueras",1,0,1
Roboskeleton: An architecture for coordinating robot soccer agents,"D Camacho, F Fernandez, M A Rodelgo",1,0,1
A multi-agent architecture with cooperative fuzzy control for a mobile robot,"B Innocenti, B Lopez, J Salvi",1,0,1
"Development of an onboard reactive architecture for intelligent autonomousagents, applied to robot soccer","C J Biazus, M Roisenberg",1,0,1
A cooperative micro robot system playing soccer: Design and implementation,"S H Kim, J S Choi, J K Kim, B K Kim",1,0,1
ABC(2) an agenda based multi-agent model for robots control and cooperation,"V Matellan, D Borrajo",1,0,1
Multiagent-based multi-team formation control for mobile robots,"H CH Hsu, A Liu",1,0,1
SIMULATION OF ROBOTS IN FLEXIBLE MANUFACTURING CELLS,"D M STOKIC, M K VUKOBRATOVIC, D B LEKOVIC",1,0,1
SENSORS AND INTERFACING IN ROBOTICS AND MANUFACTURING,M JAMSHIDI,1,0,1
Off-line programming of an industrial robot for manufacturing,"S Mitsi, K D Bouzakis, G Mansour, D Sagris, G Maliaris",1,0,1
Modeling of manufacturing systems and robot motions,"G G Kost, R Zdanowicz",1,0,1
MODELING ROBOT CONSTITUENTS OF FLEXIBLE MANUFACTURING SYSTEMS,M VUKOBRATOVIC,1,0,1
Design of robotic facilities for agile automobile manufacturing,"S Kirk, E Tebaldi",1,0,1
Robotic simulation and web-technology enabling collaboration in digital manufacturing,"S Pieska, M Sallinen, V M Honkanen, J Kaarela",1,0,1
Robotics technology and the advent of agile manufacturing systems in the footwear industry,J E Spencer,1,0,1
An object-oriented robot model and its integration into flexible manufacturing systems,"C Schafer, O Lopez",1,0,1
Sensor Based Flexibility for Robotics in Manufacturing Applications,"M Sallinen, T Heikkila, J Koskinen",1,0,1
Tooth arrangement for the manufacture of a complete denture using a robot,"Y D Zhang, Z F Zhao, R J Song, F L Lu, P J Lu, Y Wang",1,0,1
AN APPROACH TO AUTOMATIC ROBOTS PROGRAMMING IN THE FLEXIBLE MANUFACTURING CELL,P ROGALINSKI,1,0,1
Automatic design and manufacture of robotic lifeforms,"H Lipson, J B Pollack",1,0,1
Deadlock resolution in automated manufacturing systems with robots,"N Q Wu, M C Zhou",1,0,1
Virtual reality software for robotics and manufacturing cell simulation,"E A Orady, T A Osman, C P Bailo",1,0,1
The general architecture of adaptive robotic systems for manufacturing applications,"Z M Bi, Y Lin, W J Zhang",1,0,1
Fuzzy-logic-based reinforcement learning of admittance control for automated robotic manufacturing,"S M Prabhu, D P Garg",1,0,1
Fuzzy logic based reinforcement learning of admittance control for automated robotic manufacturing,"S M Prabhu, D P Garg",1,0,1
Design of a fuzzy logic based robotic admittance controller,"S M Prabhu, D P Garg",1,0,1
A resource-oriented tolerance representation scheme for the planning of robotic machine tending operations in automated manufacturing systems,"J W Steele, R A Wysk, J CE Ferreira",1,0,1
Dynamics and simulation of a space robot in a gravitational field,D R Isenberg,1,0,1
Adaptive sampling for estimating a scalar field using a robotic boat and asensor network,"B Zhang, G S Sukhatme",1,0,1
Evolution and field performance of a rescue robot,M J Micire,1,0,1
A new velocity field controller for robot arms,J Moreno-Valenzuela,1,0,1
Neural Fields for Complex Behavior Generation on Autonomous Robots,"M Oubbati, W Holoch, G Palm",1,0,1
Developing guidelines for in-the-field control of a team            of robots,"Megha Sharma, James E. Young, Rasit Eskicioglu",1,0,1
Robotic Surgery in Gynecologic Field,"Y T Kim, S W Kirn, Y W Jung",1,0,1
DYNAMIC MOTION PLANNING FOR AUTONOMOUS MOBILE ROBOT USING FUZZY POTENTIAL FIELD,"M AK Jaradat, M H Garibeh, E A Feilat",1,0,1
On passive velocity field control of robot arms,J Moreno-Valenzuela,1,0,1
An application of E-field sensors in industrial robotics,"G Conte, D Scaradozzi, M Rosettani",1,0,1
Cooperative neural field for the path planning of a robot arm,"P Muraca, G Raiconi, T Varone",1,0,1
Biomimetic study of diving beetle robot propelled by alternating magnetic field,"S Sudo, K Tsuyuki, T Matsumoto, M Yoshikawa, M Watanabe, T Honda",1,0,1
Towards meaningful robotics for the future: Are we headed in the right direction?,M Ejiri,1,0,1
Are we living in a robot cargo cult?,"Ylva Fernaeus, Mattias Jacobsson, Sara Ljungblad, Lars Erik Holmquist",1,0,1
All robots are not created equal the design and perception of humanoid robot heads,"Carl F. DiSalvo, Francine Gemperle, Jodi Forlizzi, Sara Kiesler",1,0,1
All robots are not created equal: the design and perception of humanoid robot heads,"Carl F. DiSalvo, Francine Gemperle, Jodi Forlizzi, Sara Kiesler",1,0,1
Design patterns for sociality in human-robot interaction,"Peter H. Kahn, Nathan G. Freier, Takayuki Kanda, Hiroshi Ishiguro, Jolina H. Ruckert, Rachel L. Severson, Shaun K. Kane",1,0,1
An effective personal mobile robot agent through symbiotic human-robot interaction,"Stephanie Rosenthal, Joydeep Biswas, Manuela Veloso",1,0,1
Human - Robot interaction: Engagement between humans and robots for hosting activities,"C L Sidner, M Dzikovska",1,0,1
The role of expectations in intuitive human-robot interaction,"Verena Hafner, Manja Lohse, Joachim Meyer, Yukie Nagai, Britta Wrede",1,0,1
Learning and interacting in human-robot domains,"M N Nicolescu, M J Mataric",1,0,1
An atlas of physical human-robot interaction,"A De Santis, B Siciliano, A De Luca, A Bicchi",1,0,1
Concepts of operations for robot-assisted emergency response and implications for human-robot interaction,"Jean Scholtz, Brian Antonishek, Brian Stanton, Craig Schlenoff",1,0,1
Evolving cognitive scaffolding and environment adaptation: a new research direction for evolutionary robotics,"T Ziemke, N Bergfeldt, G Buason, T Susi, H Svensson",1,0,1
Robot-assisted upper-limb rehabilitation platform,"Matteo Malosio, Nicola Pedrocchi, Lorenzo Molinari Tosatti",1,0,1
Transporting an Object by a Passive Mobile Robot with Servo Brakes in Cooperation with a Human,"Y Hirata, Z D Wang, K Fukaya, K Kosuge",1,0,1
INTERNAL REPRESENTATION OF THE ENVIRONMENT IN COGNITIVE ROBOTICS,"C Angulo, R A Tellez, D E Pardo",1,0,1
Autonomous navigation system applied to collective robotics with ant-inspired communication,"Renato Reder Cazangi, Fernando J. Von, Maur&#237;cio F. Figueiredo",1,0,1
Learning about natural human-robot interaction styles,"T Salter, K Dautenhahn, R T Boekhorst",1,0,1
Enabling multimodal human-robot interaction for the Karlsruhe humanoid robot,"R Stiefelhagen, H K Ekenel, C Fugen, P Gieselmann, H Holzapfel, F Kraft, K Nickel, M Voit, A Waibel",1,0,1
Cooperative communication model: Human-robot interface based on relationship with robot,"M Imai, T Ono, R Nakatsu, Y Anzai",1,0,1
Teleoperation of a robot manipulator using a vision-based human-robot interface,"J Kofman, X H Wu, T J Luu, S Verma",1,0,1
How Safe the Human-Robot Coexistence Is? Theoretical Presentation,O Ogorodnikova,1,0,1
A Framework For Human-Aware Robot Planning,"M Cirillo, L Karlsson, A Saffiotti",1,0,1
Pre-collision safety strategies for human-robot interaction,"D Kulic, E Croft",1,0,1
A knowledge model-based coordinator robot for symbiotic autonomous human-robot system,"T Zhang, M D Hasanuzzaman, V Ampornaramveth, H Ueno",1,0,1
"The Concept of an Intelligent, Bio-Inspired and Brain Controlled Robotic System","D M Dobrea, M C Dobrea",1,0,1
Game strategy based on fuzzy logic for soccer robots,"Q C Meng, X D Zhuang, C J Zhou, J S Xiong, Y L Wang, T Wang, B Yin",1,0,1
Human-following mobile robot in a distributed intelligent sensor network,"K Morioka, J H Lee, H Hashimoto",1,0,1
3D vision in a virtual reality robotics environment,"C Schutz, E Natonek, C Baur, H Hugli",1,0,1
Probo a testbed for human robot interaction,"Kristof Goris, Jelle Saldien, Dirk Lefeber",1,0,1
What can MEMS do for robotics?,H Fujita,1,0,1
Advancing Robotics: The Urban Challenge Effect,"B Satterfield, H Choxi, A Salamon, P Drewes",1,0,1
"The convergence of robotics, vision, and computer graphics for user interaction","J M Hollerbach, W B Thompson, P Shirley",1,0,1
Medical robots in Japan,Y Kusuda,1,0,1
Safety Design for Medical Robots,P Kazanzides,1,0,1
Interactive robots for medical applications,"J Troccaz, P Berkelman, P Cinquin, A Vilchis-Gonzales",1,0,1
The developing market for medical robotics,"Y L Wang, S E Butner, A Darzi",1,0,1
Computer- and robot-assisted Medical Intervention,Jocelyne Troccaz,1,0,1
Compliant Comanipulation Control for Medical Robotics,"C Sousa, R Cortesao, P Queiros",1,0,1
Using robotics for human medical rehabilitation,"S Bartos, V Singule, P Havlik, P Belohoubek",1,0,1
Design and control issues for intrinsically safe medical robots,"P Poignet, E Dombre, O Merigeaux, F Pierrot, G Duchemin",1,0,1
Noninvasive method to drive medical micro-robots,"Y S Zhou, H N He, D Q Gu, Q An, Y X Quan",1,0,1
Dynamic Modeling and VR Simulation of 3DOF Medical Parallel Robots,"N R Rat, M Neagoe, D Diaconescu, S D Stan, R Balan",1,0,1
Control and safety aspects of medical robots for treatment of diseases of the prostate,"L Phee, D Xiao, J Yuen, W Lau, C Cheng, W S Ng",1,0,1
A Hybrid Control Approach for Non-invasive Medical Robotic Systems,"S Susanto, S Chauhan",1,0,1
A hybrid control structure for vision based soccer robot system,"H S Shim, M J Jung, H S Kim, J H Kim, P Vadakkepat",1,0,1
Study of Robot Soccer Decision-Making System with Two-layer,G Y Yang,1,0,1
Fuzzy shooting control of car-like soccer robot,"T HS Li, R C Liu, I F Lin",1,0,1
An Image-Based Integration System for Real-Time Dispatching of Multi-Robots,"L C Chen, Y Fu, T R Hsiang, S L Chung",1,0,1
Cooperative Multi Agent Soccer Robot Team,"V Rostami, S Ebrahimijam, P Khajehpoor, P Mirzaei, M Yousefiazar",1,0,1
General specification of multi-robot control system structures,"C Zielinski, T Winiarski",1,0,1
Controlling Robot Through Internet Using Multi Agents Systems,"A Sayouti, F Q Aniba, H Medromi",1,0,1
Intelligent decision making in multi-agent robot soccer system through compounded artificial neural networks,"K G Jolly, K P Ravindran, R Vijayakumar, R S Kumar",1,0,1
Limb-mechanism robot with winch mechanism,"N Fujiki, Y Mae, T Umetani, T Arai, T Takubo, K Inoue",1,0,1
Robotic Hand with a New Bending Mechanism,"C Ishii, Y Nishitani, H Hashimoto",1,0,1
IN-PARALLEL ACTUATED MECHANISMS AS A NEW ROBOTIC MECHANISM,H FUNABASHI,1,0,1
Mechanics of Turin parallel robot,"M Sorli, C Ferraresi, M Kolarski, B Borovac, M Vukobratovic",1,0,1
Electro-mechanical robots before the computer,"N Sharkey, A Sharkey",1,0,1
Research on the locomotion mechanism of snake-like robot,"Liuhua , G Z Yan, G Q Ding",1,0,1
Variable constraint mechanism and its application for design of mobile robots,S Hirose,1,0,1
Topological synthesis of geared robotic mechanisms,"D Z Chen, S C Shiue",1,0,1
Neural mechanisms for training autonomous robots,G Wyeth,1,0,1
DYNAMIC ANALYSIS OF BALANCED ROBOT MECHANISMS,"M KOLARSKI, M VUKOBRATOVIC, B BOROVAC",1,0,1
Concept of Intelligent Mechanical Design for autonomous mobile robots,"A AF Nassiraei, K Ishii",1,0,1
Search task by limb mechanism robot with infrared sensors and cameras,"K Kita, Y Mae, T Arai, K Inoue, K Miyawaki",1,0,1
Design of a Modularized Shoulder Mechanism in a Robotic Arm,"S Hwang, D Shin, S Im, S Lee, C Han, J Choi",1,0,1
Robotic finger mechanism with new anthropomorphic metacarpal joint,"S M Ryew, H R Choi, W K Chung",1,0,1
Adaptive robotic mechanical systems: A design paradigm,C M Gosselin,1,0,1
Recent in vivo surgical robot and mechanism developments,"M E Rentschler, D Oleynikov",1,0,1
Lift Mechanism with which the Robot to protect a House suffering from Termites goes through the Hole on the parting wall,H Mifune,1,0,1
Robotics4.NET: software body for controlling robots,"A Cisternino, D Colombo, G Ennas, D Picciaia",1,0,1
Architecture of Network Robot Control Server Software Written in a Rule-based Language,"M Shimbuichi, K Matsuoka, K Takami",1,0,1
A generalised software control system for industrial robots,"E R Morales, M Ricci, A Dosio",1,0,1
EDUCATIONAL-TRAINING SOFTWARE FOR MODELING AND SYNTHESIS OF CONTROLLERS FOR ROBOTIC MANIPULATORS AND ROBOTIZED MANUFACTURING CELLS,"M VUKOBRATOVIC, D STOKIC, N KIRCANSKI, D LEKOVIC",1,0,1
A compact/open network-based controller incorporating modular software architecture for a humanoid robot,"Y J Cho, B J You, S R Oh, C W Lee",1,0,1
Software components and frameworks for medical robot control,"A Kapoor, A Deguet, P Kazanzides",1,0,1
CREATION OF SOFTWARE FOR HANDLING VIDEO STREAMS AND ADAPTIVE CONTROL FOR MOBILE ROBOT USING SEQUENCER CONTROLLER,V Pronkin,1,0,1
Software control for a drilling mining robot,"E Pop, M Pop, M Leba",1,0,1
Run-time scheduler synthesis for hardware-software systems and applicationto robot control design,"V Mooney, T Sakamoto, G DeMicheli",1,0,1
Real-time hardware and software control architecture for ROBICAM biped robot,"R Caballero, R Fernandez, M Armada",1,0,1
Object-oriented design in real-time embedded robot control software,"M Dresselhaus, J Kirchhof",1,0,1
GENERIS: the EC-JRC generalised software control system for industrial robots,E R Morales,1,0,1
DEVELOPMENT OF STANDARD INTERFACE AND CONTROL SOFTWARE FOR MINIMOVER-5 ROBOTS AND IBM PC ATS,"A HESS, S K GUPTA, R J LINN",1,0,1
A software tool for automating the design of robot fuzzy force controllers,"K Burn, G Home, M Short, R Bicker",1,0,1
"USER-ORIENTED SOFTWARE FOR MODELING, CONTROL SYNTHESIS AND SIMULATION OF ROBOTS IN METAL MACHINING PROCESSES","A D RODIC, M K VUKOBRATOVIC, D M STOKIC",1,0,1
OBJECT-ORIENTED MODELING AND IMPLEMENTATION OF CONTROL SOFTWARE FOR A ROBOTIC FLEXIBLE MANUFACTURING CELL,"L LI, M WAKABAYASHI, S ADIGA",1,0,1
An interactive software environment for gait generation and control designof Sony legged robots,"D Golubovic, H S Hu",1,0,1
Object-oriented techniques in robot manipulator control software development,"M S Loffler, D M Dawson, E Zergeroglu, N P Costescu",1,0,1
Real-time diagnosis and repair of faults of robot control software,"G Steinbauer, M Morth, F Wotawa",1,0,1
A semantically-based software component selection mechanism for intelligent service robots,"H Lee, H J Choi, I Y Ko",1,0,1
A Self-Configuration Mechanism for Software Components Distributed in an Ecology of Robots,"M Gritti, A Saffiotti",1,0,1
Mobile robots playing soccer,"J Hrabec, B Honzik",1,0,1
Constructive education approach: Robot soccer,"V Plestina, H Turic, V Papic",1,0,1
Hand/eye calibration for electronic assembly robots,H Q Zhuang,1,0,1
Mobile robot localization using an electronic compass for corridor environment,"S Suksakulchai, S Thongchai, D M Wilkes, K Kawamura",1,0,1
A laboratory work: A teaching robot arm for mechanics and electronic circuits,Omer Sise,1,0,1
Learning physical fields through practice with robot sensors in a high school electronics course,I M Verner,1,0,1
Future power electronics and motion electronics - SiC choppers and biped robots,A Kawamura,1,0,1
A vision and robot based on-line inspection monitoring system for electronic manufacturing,"I Edinbarough, R Balderas, S Bose",1,0,1
Robotic grid loading system for a transmission electron microscope,"C S Potter, J Pulokas, P Smith, C Suloway, B Carragher",1,0,1
Integrated electronics for a 1cm(3) robot for micro and nanomanipulation applications: MiCRoN,"R Casanova, A Saiz-Vela, A Arbat, J Colomer, P Miribel, A Dieguez, M Puig, J Samitier",1,0,1
Placing SMD parts on electronic circuit boards with parallel robots - Concepts and calculatory design,"J Hesselbach, H Kerle",1,0,1
The Electronic Ball Boy: A reactive visually guided mobile robot for the tennis court.,"R J Webster, A S Brannon",1,0,1
Reusable Electronics and Adaptable Communication as Implemented in the Odin Modular Robot,"R FM Garcia, A Lyder, D J Christensen, K Stoy",1,0,1
A DISTURBANCE OBSERVER FOR ROBOT MANIPULATORS WITH APPLICATION TO ELECTRONIC COMPONENTS ASSEMBLY,S P CHAN,1,0,1
Integrating a complex electronic system in a small scale autonomous instrumented robot: the NanoWalker Project,"S Martel, K Doyle, G Martinez, I Hunter, S Lafontaine",1,0,1
Flip chip electronic system assembly process and issues for the NanoWalker: a small wireless autonomous instrumented robot,"S Martel, G Riley, M Merchant, I Hunter, S Lafontaine",1,0,1
Evolving electronic robot controllers that exploit hardware resources,A Thompson,1,0,1
Robot assisted disassembly of electronic devices,"K Hohm, H M Hofstede, H Tolle",1,0,1
Robotic assembling of integrated circuits applicable for SME.,"M Alexandrov, K Filyov, K Batev, T Neshkov, T Takov",1,0,1
Human-friendly Assistive Robotic System for independence of the handicapped/the elderly,"Z Z Bien, J W Jung, H E Lee, D J Kim, K H Park",1,0,1
Research on application of field bus-based data acquisition and intelligent sensing technology in robot teleoperation system,"J J Zhang, Y J Ge, X L Wang, G M Song, J J Jiang",1,0,1
OTTER: The design and development of an intelligent underwater robot,"H H Wang, S M Rock, M J Lee",1,0,1
Simple robots with minimal sensing: From local visibility to global geometry,"S Suri, E Vicari, P Widmayer",1,0,1
A Local Interaction Based Multi-robot Hunting Approach with Sensing and Modest Communication,"W W Zhang, J Wang, Z Q Cao, Y A Yuan, C Zhou",1,0,1
Robot workspace estimation and base placement optimisation techniques for the conversion of conventional work cells into autonomous flexible manufacturing systems,"M F Aly, A T Abbas, S M Megahed",1,0,1
"Collaborative, synchronous robots serving machines and cells",P G Ranky,1,0,1
Web robot learning powered by Bluetooth communication system,"S Sagiroglu, N Yilmaz, M A Wani",1,0,1
Identification of agricultural robotic systems,N Kondo,1,0,1
Identification and localization of multiple robots using omnidirectional vision sensors,"K Kato, H Ishiguro, M Barth",1,0,1
Sustainable cooperative robotic technologies for human and robotic outpostinfrastructure construction and maintenance,"A Stroupe, A Okon, M Robinson, T Huntsberger, H Aghazarian, E Baumgartner",1,0,1
Indoor Inter-Robot Distance Measurement in Collaborative Systems,"M V Micea, A Stancovici, D Chiciudean, C Filote",1,0,1
Robotic Software Architecture for Multisensor Fusion System,"J G Garcia, J G Ortega, A S Garcia, S S Martinez",1,0,1
Task allocation and communication methodologies for multi-robot systems,"K R Baghaei, A Agah",1,0,1
