lexical cohesion,1,1,0,semantic
similarity measurement,1,1,0,semantic
term similarity,1,1,0,semantic
natural language semantics,1,1,0,semantic
search results clustering,1,1,0,semantic
topic ranking,1,1,0,semantic
topic detection,1,1,0,semantic
image browsing,1,1,0,semantic
searching,1,1,0,semantic
vision based page segmentation,1,0,0,semantic
accessible rich internet applications,1,0,0,semantic
rich media,1,1,0,semantic
internet search,1,1,0,semantic
semantic multimedia management,1,1,0,semantic
semantic-based information retrieval,1,1,0,semantic
concept indexing,1,1,0,semantic
semantic matchmaking,1,1,0,semantic
semantic-based video retrieval,1,1,0,semantic
semantic-driven annotation,1,1,0,semantic
semantic information,1,1,0,semantic
semantic-based modelling,1,1,0,semantic
semantic processing,1,1,0,semantic
latent semantic analysis,1,1,0,semantic
semantic relationships,1,1,0,semantic
search system,1,1,0,semantic
latent semantic map,1,1,0,semantic
language modeling,1,1,0,semantic
linguistic analysis of web text,1,1,0,semantic
differential latent semantic index space,1,1,0,semantic
annotation-based queries,1,1,0,semantic
semantic index,1,1,0,semantic
semantic gap,1,1,0,semantic
semantic similarity measurement,1,1,0,semantic
web semantics,1,1,0,semantic
semantic similarity degree,1,1,0,semantic
search enhancement,1,1,0,semantic
semantic queries,1,1,0,semantic
semantic querying,1,1,0,semantic
semantic relatedness metrics,1,1,0,semantic
semantic relevance,1,1,0,semantic
semantic metadata,1,1,0,semantic
semantic geographical information retrieval,1,1,0,semantic
cognitive semantics,1,1,0,semantic
semantic contextualization and profiling,1,1,0,semantic
semantic association,1,1,0,semantic
image semantic,1,1,0,semantic
semantic indexing document network,1,1,0,semantic
semantic context,1,1,0,semantic
image similarity computation,1,1,0,semantic
image representation,1,1,0,semantic
semantic content analysis,1,1,0,semantic
semantic access,1,1,0,semantic
concept-based video indexing,1,1,0,semantic
concept-based video retrieval,1,1,0,semantic
high-level semantic concepts,1,1,0,semantic
concept detection,1,1,0,semantic
high-level semantics,1,1,0,semantic
semantic features,1,1,0,semantic
content based image retrieval,1,1,0,semantic
image similarity,1,1,0,semantic
multimedia content modeling,1,1,0,semantic
multimedia content retrieval,1,1,0,semantic
semantic content identification,1,1,0,semantic
semantic feature,1,1,0,semantic
annotation based image retrieval,1,1,0,semantic
image indexing and retrieval,1,1,0,semantic
ontology-based image retrieval,1,1,0,semantic
semantic inference,1,1,0,semantic
semantic image retrieval,1,1,0,semantic
multimedia content semantics,1,1,0,semantic
semantic clustering,1,1,0,semantic
semantic space,1,1,0,semantic
rbir,1,1,0,semantic
semantic image classification,1,1,0,semantic
cbir,1,1,0,semantic
semantic-theme-based video retrieval,1,1,0,semantic
global coherence,0,0,0,semantic
correlativity,0,0,0,semantic
room-based knowledge space,0,0,0,semantic
flash retrieval,0,0,0,semantic
sioc,0,0,0,semantic
videolympics showcase,0,0,0,semantic
file system,0,0,0,semantic
coverage,0,0,0,semantic
ntcir,0,0,0,semantic
pragmatic web,0,0,0,semantic
policy conflict analysis,0,0,0,semantic
semantic-based access control,0,0,0,semantic
standard tree,0,0,0,semantic
semantic web service discovery algorithm,0,0,0,semantic
airport security inspection,0,0,0,semantic
authoring information,0,0,0,semantic
universal tree,0,0,0,semantic
globus security,0,0,0,semantic
multi-agents system,0,0,0,semantic
multi-modal data modelling,0,0,0,semantic
web services,0,0,0,semantic
discovery,0,0,0,semantic
traditional medicine,0,0,0,semantic
negotiable constraints,0,0,0,semantic
european union-funded projects,0,0,0,semantic
authorization,0,0,0,semantic
ma2,0,0,0,semantic
peer data management,0,0,0,semantic
security mechanisms,0,0,0,semantic
mpqf,0,0,0,semantic
human face,0,0,0,semantic
e-marketplaces,0,0,0,semantic
e-commerce,0,0,0,semantic
ipc-8,0,0,0,semantic
framework,0,0,0,semantic
object motion description,0,0,0,semantic
quality,0,0,0,semantic
integrated video model,0,0,0,semantic
events,0,0,0,semantic
conditional,0,0,0,semantic
infimum and supremum,0,0,0,semantic
spectral measure,0,0,0,semantic
heisenberg uncertainty,0,0,0,semantic
general,0,0,0,semantic
small world characteristic,0,0,0,semantic
project evaluation,0,0,0,semantic
genetic algorithms,0,0,0,semantic
dominant documents,0,0,0,semantic
parameters tuning,0,0,0,semantic
mkl transform,0,0,0,semantic
svm,0,0,0,semantic
3d retrieval,0,0,0,semantic
3d similarity,0,0,0,semantic
pseudodistances,0,0,0,semantic
documentation,0,0,0,semantic
computers,0,0,0,semantic
linear classifier,0,0,0,semantic
markov chain,0,0,0,semantic
fourier series,0,0,0,semantic
clarification form,0,0,0,semantic
degrees,0,0,0,semantic
membership function,0,0,0,semantic
kullback-leibler divergence,0,0,0,semantic
polyrepresentation,0,0,0,semantic
elicitation,0,0,0,semantic
problem description,0,0,0,semantic
organizational change,0,0,0,semantic
testing,0,0,0,semantic
commitment,0,0,0,semantic
ravenscar-java profile,0,0,0,semantic
protocols,0,0,0,semantic
policy,0,0,0,semantic
workflow,0,0,0,semantic
service implementation,0,0,0,semantic
composition,0,0,0,semantic
integrated coastal zone management,0,0,0,semantic
web service,0,0,0,semantic
accessibility,0,0,0,semantic
credit evaluation,0,0,0,semantic
intranet,0,0,0,semantic
pretreatment,0,0,0,semantic
web engineering,0,0,0,semantic
integration,0,0,0,semantic
application server,0,0,0,semantic
neuroscience,0,0,0,semantic
swap,0,0,0,semantic
smart houses,0,0,0,semantic
door closure system,0,0,0,semantic
manufacturing,0,0,0,semantic
antology,0,0,0,semantic
disabilities,0,0,0,semantic
odesew,0,0,0,semantic
software agents,0,0,0,semantic
model-driven development,0,0,0,semantic
product configuration,0,0,0,semantic
software metrics,0,0,0,semantic
model-driven engineering,0,0,0,semantic
product family,0,0,0,semantic
design complexity,0,0,0,semantic
collaborative works web-based systems,0,0,0,semantic
constraint discovery,0,0,0,semantic
software languages,0,0,0,semantic
functional programming,0,0,0,semantic
engineering,0,0,0,semantic
data plug-in,0,0,0,semantic
space,0,0,0,semantic
translation,0,0,0,semantic
enterprise resource planning systems implementation,0,0,0,semantic
katz,0,0,0,semantic
odedialect,0,0,0,semantic
discipline,0,0,0,semantic
psychology,0,0,0,semantic
environment,0,0,0,semantic
conceptual metaphor,0,0,0,semantic
adl,0,0,0,semantic
heidegger,0,0,0,semantic
mda platforms,0,0,0,semantic
foucault,0,0,0,semantic
devitt,0,0,0,semantic
traditional chinese medicine,0,0,0,semantic
software modernisation,0,0,0,semantic
complexity,0,0,0,semantic
virtual enterprises,0,0,0,semantic
virtual reality,0,0,0,semantic
lyrics,0,0,0,semantic
cache,0,0,0,semantic
weighted and,0,0,0,semantic
wrapper generation,0,0,0,semantic
older users,0,0,0,semantic
poly-representation,0,0,0,semantic
sampling,0,0,0,semantic
direct manipulation,0,0,0,semantic
meta clustering,0,0,0,semantic
news clustering,0,0,0,semantic
widgets,0,0,0,semantic
coherence,0,0,0,semantic
multidimensional scaling,0,0,0,semantic
optimization,0,0,0,semantic
sequest database search tool tandem mass spectrometry,0,0,0,semantic
excursion,0,0,0,semantic
wand,0,0,0,semantic
scrollbars,0,0,0,semantic
decoy,0,0,0,semantic
commerciality,0,0,0,semantic
credibility feedback,0,0,0,semantic
fault management,0,0,0,semantic
bug tracking system,0,0,0,semantic
description framework,0,0,0,semantic
resource description,0,0,0,semantic
stable model semantics,0,0,0,semantic
flexibility,0,0,0,semantic
logic programs,0,0,0,semantic
agent architectures,0,0,0,semantic
agent programming,0,0,0,semantic
parametric search,0,0,0,semantic
bdi,0,0,0,semantic
framework for parametric search,0,0,0,semantic
language,0,0,0,semantic
g4ip,0,0,0,semantic
functional logic progamming,0,0,0,semantic
analog,0,0,0,semantic
generativity,0,0,0,semantic
sscfg,0,0,0,semantic
schools,0,0,0,semantic
transport service ontology,0,0,0,semantic
multi-core processors,0,0,0,semantic
p2p information systems,0,0,0,semantic
search engine spam,0,0,0,semantic
distributed and peer-to-peer search,0,0,0,semantic
service,0,0,0,semantic
privacy,0,0,0,semantic
semantic overlay networks,0,0,0,semantic
distributed pagerank computation,0,0,0,semantic
pagerank,0,0,0,semantic
pedigrees,0,0,0,semantic
sax,0,0,0,semantic
social similarity,0,0,0,semantic
html,0,0,0,semantic
paraphrasing invariance coefficient,0,0,0,semantic
domain,0,0,0,semantic
web-based service,0,0,0,semantic
distributed system,0,0,0,semantic
para-query recognition measurement,0,0,0,semantic
surveys,0,0,0,semantic
rephraser game,0,0,0,semantic
tv programs,0,0,0,semantic
chain search,0,0,0,semantic
para-query generation,0,0,0,semantic
cloud computing,0,0,0,semantic
parallel & distributed systems,0,0,0,semantic
group steiner tree,0,0,0,semantic
semantic overlay,0,0,0,semantic
xsemantic,0,0,0,semantic
spectral geometry,0,0,0,semantic
sage,0,0,0,semantic
infrared,0,0,0,semantic
enterprise 2_0,0,0,0,semantic
decomposed theory of planned behavior,0,0,0,semantic
representational state transfer,0,0,0,semantic
cooperation,0,0,0,semantic
public health,0,0,0,semantic
boundary crossing,0,0,0,semantic
gea,0,0,0,semantic
knowledge reuse,0,0,0,semantic
vision,0,0,0,semantic
wiki,0,0,0,semantic
digital dissonance,0,0,0,semantic
digital technologies,0,0,0,semantic
peer profile,0,0,0,semantic
event-condition-action,0,0,0,semantic
review,0,0,0,semantic
faculty perceptions,0,0,0,semantic
design for all,0,0,0,semantic
multiagent system,0,0,0,semantic
emerging technologies,0,0,0,semantic
eca,0,0,0,semantic
faculty adoption,0,0,0,semantic
software development,0,0,0,semantic
collaborative learning,0,0,0,semantic
open innovation,0,0,0,semantic
soa,0,0,0,semantic
ship product data,0,0,0,semantic
web design,0,0,0,semantic
life sciences,0,0,0,semantic
organizational learning,0,0,0,semantic
smart classroom,0,0,0,semantic
ship collaborative design,0,0,0,semantic
mashup,0,0,0,semantic
computer algebra systems,0,0,0,semantic
technology monitoring,0,0,0,semantic
e-inclusion,0,0,0,semantic
concept-based wbes,0,0,0,semantic
complex event processing,0,0,0,semantic
express,0,0,0,semantic
jxta,0,0,0,semantic
training,0,0,0,semantic
adoption of innovation,0,0,0,semantic
diffusion of innovation,0,0,0,semantic
mathml,0,0,0,semantic
erecruitment,0,0,0,semantic
interpretation,0,0,0,semantic
learning services,0,0,0,semantic
competitive intelligence,0,0,0,semantic
technology innovation,0,0,0,semantic
joint transform correlation,0,0,0,semantic
optical pattern matching,0,0,0,semantic
technology forecasting,0,0,0,semantic
distributed networks,0,0,0,semantic
programming languages,0,0,0,semantic
agent programming languages and environments,0,0,0,semantic
opvl,0,0,0,semantic
selectional restrictions,0,0,0,semantic
design languages,0,0,0,semantic
semantic overlay network,0,0,0,semantic
history of medicine,0,0,0,semantic
computer animation,0,0,0,semantic
structural layout,0,0,0,semantic
metric space,0,0,0,semantic
aphasia,0,0,0,semantic
motion database,0,0,0,semantic
quantifier scoping,0,0,0,semantic
engineering grammars,0,0,0,semantic
s,0,0,0,semantic
qos,0,0,0,semantic
multilayer,0,0,0,semantic
agent,0,0,0,semantic
organization,0,0,0,semantic
cooperative,0,0,0,semantic
authorities,0,0,0,semantic
component,0,0,0,semantic
matchmaking,0,0,0,semantic
concept abduction,0,0,0,semantic
uddi,0,0,0,semantic
owl-ql,0,0,0,semantic
path expression tree,0,0,0,semantic
collaboration in information searching,0,0,0,semantic
learning,0,0,0,semantic
long term learning,0,0,0,semantic
complementary features,0,0,0,semantic
proximity,0,0,0,semantic
wikipedia,0,0,0,semantic
spoken document retrieval,0,0,0,semantic
chinese spoken document retrieval,0,0,0,semantic
large vocabulary continuous speech recognition,0,0,0,semantic
implementation,0,0,0,semantic
credibility,0,0,0,semantic
languages,0,0,0,semantic
web service description,0,0,0,semantic
dsl,0,0,0,semantic
uml,0,0,0,semantic
xpath,0,0,0,semantic
domain-specific languages,0,0,0,semantic
web-based education,0,0,0,semantic
constraints modeling languages,0,0,0,semantic
historical ontology,0,0,0,semantic
medical language system,0,0,0,semantic
view languages,0,0,0,semantic
conceptual modeling,0,0,0,semantic
datawarehouse,0,0,0,semantic
unified medical language system,0,0,0,semantic
formalization,0,0,0,semantic
distribution,0,0,0,semantic
attention model,0,0,0,semantic
search abandonment,0,0,0,semantic
mining framework,0,0,0,semantic
mechanical design formula,0,0,0,semantic
technology,0,0,0,semantic
parallel algorithms,0,0,0,semantic
social influence,0,0,0,semantic
social page rank,0,0,0,semantic
localization,0,0,0,semantic
network analysis,0,0,0,semantic
network model,0,0,0,semantic
visual surveillance,0,0,0,semantic
web agents,0,0,0,semantic
self-organizing map,0,0,0,semantic
activity models,0,0,0,semantic
creativity,0,0,0,semantic
inspiration,0,0,0,semantic
german environmental information network,0,0,0,semantic
ecommerce,0,0,0,semantic
collaborative design,0,0,0,semantic
reuse repository,0,0,0,semantic
supply-chain interoperability,0,0,0,semantic
shape grammar,0,0,0,semantic
rfid,0,0,0,semantic
two-dimensional sketches,0,0,0,semantic
shape segmentation and structuring,0,0,0,semantic
decentralization,0,0,0,semantic
ontology business rules,0,0,0,semantic
aesthetic design,0,0,0,semantic
software engineering,0,0,0,semantic
level search,0,0,0,semantic
e-librarry,0,0,0,semantic
differential document vector,0,0,0,semantic
network,0,0,0,semantic
answer selection,0,0,0,semantic
source code,0,0,0,semantic
long query,0,0,0,semantic
description schemes,0,0,0,semantic
information appliances,0,0,0,semantic
em algorithm,0,0,0,semantic
svo construction,0,0,0,semantic
alc,0,0,0,semantic
coacervation degree,0,0,0,semantic
partition,0,0,0,semantic
image prototyping,0,0,0,semantic
color,0,0,0,semantic
geographic model,0,0,0,semantic
sirkr,0,0,0,semantic
computer audition,0,0,0,semantic
collaborative system,0,0,0,semantic
small world,0,0,0,semantic
axiomatic model,0,0,0,semantic
fuzzy-alc,0,0,0,semantic
constraints,0,0,0,semantic
information fusion,0,0,0,semantic
pos tag,0,0,0,semantic
multi-agent system,0,0,0,semantic
query routing,0,0,0,semantic
clinical documentation,0,0,0,semantic
biodash,0,0,0,semantic
radiation,0,0,0,semantic
legal ontologies,0,0,0,semantic
superposition,0,0,0,semantic
multiple layers,0,0,0,semantic
audio event,0,0,0,semantic
decision making,0,0,0,semantic
digital radiography,0,0,0,semantic
relational integration,0,0,0,semantic
grid technology,0,0,0,semantic
network flow,0,0,0,semantic
outlier detection,0,0,0,semantic
survey,0,0,0,semantic
ahp,0,0,0,semantic
nhanes ii database,0,0,0,semantic
lscom,0,0,0,semantic
ct scans,0,0,0,semantic
inductive learning application,0,0,0,semantic
technology based evaluation,0,0,0,semantic
feature,0,0,0,semantic
lung nodules,0,0,0,semantic
lab,0,0,0,semantic
kd-tree,0,0,0,semantic
cataloga&reg,0,0,0,semantic
grounded,1,1,0,robotics
eigen-space method,1,1,0,robotics
energy criterion,1,1,0,robotics
expected shortest paths,1,1,0,robotics
user experience design,1,1,0,robotics
range image,1,1,0,robotics
input-output linearization,1,1,0,robotics
real time systems,1,1,0,robotics
continuous simulation,1,1,0,robotics
reinforcement,1,1,0,robotics
motion synchronization,1,1,0,robotics
fine motion strategies,1,1,0,robotics
optimal energy path planning,1,1,0,robotics
fuzzy,1,1,0,robotics
space systems,1,1,0,robotics
self-tuning pid control,1,1,0,robotics
user-centered design,1,1,0,robotics
wall-climbing,1,1,0,robotics
path-finding,1,1,0,robotics
fuzzy comprehensive evaluation,1,1,0,robotics
printed circuit board,1,1,0,robotics
obstacle detection,1,1,0,robotics
learning algorithm,1,1,0,robotics
convex distance function,1,1,0,robotics
topology control,1,1,0,robotics
control algorithms,1,1,0,robotics
systems software,1,1,0,robotics
target following,1,1,0,robotics
cooperative mobile manipulation,1,1,0,robotics
blind signal separation,1,1,0,robotics
fault detection and isolation,1,1,0,robotics
motion planner,1,1,0,robotics
image synthesis,1,1,0,robotics
integrated planning and control,1,1,0,robotics
reactive systems,1,1,0,robotics
assistive technology : ageing society,1,1,0,robotics
visual system design,1,1,0,robotics
speech-based interaction,1,1,0,robotics
multidimensional systems,1,1,0,robotics
neural control,1,1,0,robotics
fuzzy expert system shell,1,1,0,robotics
path planning ... etc,1,1,0,robotics
fuzzy speech recognition,1,1,0,robotics
batch reinforcement learning,1,1,0,robotics
wall climbing,1,1,0,robotics
reliability,1,1,0,robotics
robot's motion,1,0,1,robotics
robotic manipulators,1,0,1,robotics
motion simulation,1,0,1,robotics
rehabilitation robotics : walking aids,1,0,1,robotics
human-control robot,1,0,1,robotics
walking machines,1,0,1,robotics
therapeutic robot,1,0,1,robotics
robots in organizations,1,0,1,robotics
robotics and education,1,0,1,robotics
tube-crawling robots,1,0,1,robotics
robotic companion,1,0,1,robotics
assisting robot,1,0,1,robotics
personal robot,1,0,1,robotics
networked robots,1,0,1,robotics
conversational robot,1,0,1,robotics
robot arm controller,1,0,1,robotics
real-time motion planning,1,0,1,robotics
real robots,1,0,1,robotics
robots for elderly,1,0,1,robotics
legged robot,1,0,1,robotics
learning mobile robots,1,0,1,robotics
task-oriented robot control,1,0,1,robotics
car-like robot,1,0,1,robotics
milking robot,1,0,1,robotics
robotic task,1,0,1,robotics
mobile robot network,1,0,1,robotics
robot motion classification,1,0,1,robotics
assistive robots,1,0,1,robotics
robot-aids,1,0,1,robotics
lie algebra,0,0,0,robotics
gearbox shell production line,0,0,0,robotics
vacuum adhesion,0,0,0,robotics
time warping,0,0,0,robotics
architectural description,0,0,0,robotics
suction cup,0,0,0,robotics
space shuttle,0,0,0,robotics
total mesorectal excision,0,0,0,robotics
evolutionary biology,0,0,0,robotics
gastric bypass,0,0,0,robotics
ndt,0,0,0,robotics
market-driven,0,0,0,robotics
ilp,0,0,0,robotics
negative pressure,0,0,0,robotics
dance,0,0,0,robotics
driver assistance,0,0,0,robotics
pontryagin's maximum principle,0,0,0,robotics
weighted region,0,0,0,robotics
medical appliances,0,0,0,robotics
gastrointestinal surgery,0,0,0,robotics
choreography,0,0,0,robotics
compliant,0,0,0,robotics
pediatrics,0,0,0,robotics
modified h-bridge circuit,0,0,0,robotics
cluster validity,0,0,0,robotics
harmonic functions,0,0,0,robotics
bdi model,0,0,0,robotics
dubins car,0,0,0,robotics
accessibility,0,0,0,robotics
homeostasis,0,0,0,robotics
vertical wall,0,0,0,robotics
spatial language,0,0,0,robotics
walking aids,0,0,0,robotics
constructive education,0,0,0,robotics
neuromotor rehabilitation,0,0,0,robotics
neutral buoyancy,0,0,0,robotics
availability,0,0,0,robotics
part assembly,0,0,0,robotics
space station,0,0,0,robotics
search engines,0,0,0,robotics
